episode_id,attempt_id,scene,seed,snapshot_id,method,budget,budget_bytes,charged_bytes,utilization,quality_map,high_quality_tile_count,roi_area_ratio,eligible_instances,recalled_instances,eligible_boundary_edges,matched_boundary_edges,tcobr,continuous_boundary_utility,critical_boundary_edges,critical_boundary_hq_pixels,critical_boundary_hq_coverage,critical_region_pixels,critical_region_mse,critical_region_psnr_db,full_mse,full_psnr_db,full_ssim,case_digest
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_global_only,medium,33509,32101,0.9579814378226745,65;65;65;65;65;65;65;65;65;65;65;65;65;75;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.08333333333333333,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8809899947340706,48.681093846425334,5.713975694444445,40.56141972176998,0.981514386405293,b26c3356dda2d6edf9ed3afec42c3bef290bcc8a65a826883cb96b51edecba45
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_visible_edges,medium,33509,32101,0.9579814378226745,65;65;65;65;75;65;65;65;65;65;65;65;65;75;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.10416666666666667,1,1,44,44,1.0,1.0,44,8,0.18181818181818182,12027,0.8743937252293451,48.71373328472522,5.767690972222222,40.52078377647172,0.9813774739191016,b5b4ddab5eea3995cf3694c57fc957a54e6c13cf559e1b7c8e1f187b393fddd3
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_corridor_edges,medium,33509,32101,0.9579814378226745,65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.0625,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8809899947340706,48.681093846425334,5.721024305555556,40.55606568014629,0.981501787134623,2d573ef99a59dc12493f963bf1724b16c08f6ed3e3f0930ba2148be5e51cf031
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,state_only_risk_roi,high,34871,32094,0.9203636259355912,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8826252044012084,48.67304035789738,5.926579861111111,40.40276219940418,0.9813809403624264,db1604aaaecc47e5b9b2c541b029354914e8d3d92a93d121df1122286f5991d2
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,command_conditioned_risk_roi,high,34871,32109,0.9207937827994609,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8826252044012084,48.67304035789738,5.926579861111111,40.40276219940418,0.9813809403624264,a04ae6044cd49639fe2f2c57a4dd915798abcc4e6438cc53a7524ccaf4de3abf
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_global_only,high,34871,32101,0.920564365805397,65;65;65;65;65;65;65;65;65;65;65;65;65;75;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.08333333333333333,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8809899947340706,48.681093846425334,5.713975694444445,40.56141972176998,0.981514386405293,bbb23bfd2e0c4dfcf8cc48d4eae461d65ca82eccfe6a0fc2ffa41812a8274e40
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_visible_edges,high,34871,32101,0.920564365805397,65;65;65;65;75;65;65;65;65;65;65;65;65;75;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.10416666666666667,1,1,44,44,1.0,1.0,44,8,0.18181818181818182,12027,0.8743937252293451,48.71373328472522,5.767690972222222,40.52078377647172,0.9813774739191016,6b20578b142f5b0bf3e4c8f21c8671fc60fd4b048b8cde9fcecf4ed221f693de
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,2,v2_corridor_edges,high,34871,32101,0.920564365805397,65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65,48,0.0625,1,1,44,44,1.0,1.0,44,0,0.0,12027,0.8809899947340706,48.681093846425334,5.721024305555556,40.55606568014629,0.981501787134623,b0df9d5737de1205efe0caf07ccedbf7315d0773b7fd0917af4df6718cf88a4e
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,state_only_risk_roi,severe,31466,31302,0.9947880251700247,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,4f4ee3027614cdefe3274d3a604fab5ae4977c55418b53402b5091c8e98b4dba
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,command_conditioned_risk_roi,severe,31466,31319,0.9953282908536197,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,45dbdc83ebd102f40213cecfcd64fb92e4bff2df603a49de925a7688b1499252
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_global_only,severe,31466,31310,0.9950422678446578,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;75;65;65;75;75,48,0.16666666666666666,0,0,0,0,,,0,0,,19200,0.8210243055555555,48.987243467297006,0.8210243055555555,48.987243467297006,0.997930440978462,cafc3ecbeaeb62e8d23ba693271f051a157770984acf3d4beefa0f0ec0bc1217
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_visible_edges,severe,31466,31310,0.9950422678446578,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.14583333333333334,0,0,0,0,,,0,0,,19200,0.8216145833333334,48.98412221655288,0.8216145833333334,48.98412221655288,0.9979670151194333,4ead22a5eb469e12eca1b433efc42ff9ad75295b47a94c988a6f7c1ba7e0ea2f
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_corridor_edges,severe,31466,31310,0.9950422678446578,95;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.125,0,0,0,0,,,0,0,,19200,0.8229340277777778,48.97715340382844,0.8229340277777778,48.97715340382844,0.9979643391784799,6b861b795bfbce136d1d2573387b679dad8f8fa37c6a2fe787dc9658ec6a74b9
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,state_only_risk_roi,low,32374,31302,0.9668870080929141,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,e7be792593745687b8ecba34c33cefd1fb49b3292578ca22765937a74280b3e3
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,command_conditioned_risk_roi,low,32374,31319,0.9674121208377092,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,038ff25f1a80de9cff372c97e3bbc6d1e62129b7cb77d883220e0336b7ca4b4b
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_global_only,low,32374,31310,0.9671341199728177,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;75;65;65;75;75,48,0.16666666666666666,0,0,0,0,,,0,0,,19200,0.8210243055555555,48.987243467297006,0.8210243055555555,48.987243467297006,0.997930440978462,9da840c0f0fc7329f0928ffc15592cd9b309de93c2fc58ec2c7e763acaf4bf75
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_visible_edges,low,32374,31310,0.9671341199728177,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.14583333333333334,0,0,0,0,,,0,0,,19200,0.8216145833333334,48.98412221655288,0.8216145833333334,48.98412221655288,0.9979670151194333,2c2906d01be1bc8a6701ad820022453fd342fdc737d9ad7e1a3e8238b0d6bf9a
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_corridor_edges,low,32374,31310,0.9671341199728177,95;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.125,0,0,0,0,,,0,0,,19200,0.8229340277777778,48.97715340382844,0.8229340277777778,48.97715340382844,0.9979643391784799,6f9519e06dbe6aa986bfac36c8fe8a439fff580877a14d240124ad14d4437e6b
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,state_only_risk_roi,medium,33509,31302,0.934137097496195,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,e2f121b41836469095ae33fef5067a10767a8bc39ddb1a3f0a9ea67ea9f24070
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,command_conditioned_risk_roi,medium,33509,31319,0.9346444238861201,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,38cf54024314ab016f1993d3c7b5e847ba949170bb9ba12a1af511a7dfbb4c02
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_global_only,medium,33509,31310,0.9343758393267481,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;75;65;65;75;75,48,0.16666666666666666,0,0,0,0,,,0,0,,19200,0.8210243055555555,48.987243467297006,0.8210243055555555,48.987243467297006,0.997930440978462,739176f8e23a9f26a8f05ca6d4066424a5370052c32a299512e731dc9aa74ba5
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_visible_edges,medium,33509,31310,0.9343758393267481,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.14583333333333334,0,0,0,0,,,0,0,,19200,0.8216145833333334,48.98412221655288,0.8216145833333334,48.98412221655288,0.9979670151194333,cf03b1a045a121f69fc70327b68ce66f1cbd033ef0838f0544ca7cbfb7318534
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_corridor_edges,medium,33509,31310,0.9343758393267481,95;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.125,0,0,0,0,,,0,0,,19200,0.8229340277777778,48.97715340382844,0.8229340277777778,48.97715340382844,0.9979643391784799,dcc961292d43161d4c5ccb47ec6e28f57ad6b1ddd1a1cb285443cc600be08a4f
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,state_only_risk_roi,high,34871,31302,0.8976513435232715,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,fa0fbcd234039c081dfcf96e95b284efee3166d73c813a9a82ff773172bfc101
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,command_conditioned_risk_roi,high,34871,31319,0.8981388546356571,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,0,0,0,0,,,0,0,,19200,0.8518055555555556,48.82739892611686,0.8518055555555556,48.82739892611686,0.9980447354514769,2cec770a0450e25fb9336523ab81ff46be0f9b7107c1620c4d71764d01af5c55
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_global_only,high,34871,31310,0.8978807605173353,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;75;65;65;75;75,48,0.16666666666666666,0,0,0,0,,,0,0,,19200,0.8210243055555555,48.987243467297006,0.8210243055555555,48.987243467297006,0.997930440978462,860424cc5f1526aeef581a3352a8a50f09323a039e223e9ed3c7d0c4a58aa34c
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_visible_edges,high,34871,31310,0.8978807605173353,95;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.14583333333333334,0,0,0,0,,,0,0,,19200,0.8216145833333334,48.98412221655288,0.8216145833333334,48.98412221655288,0.9979670151194333,f19e122175da757b1b9c504f7bcb5366bba03036a81d69448f7f6ddc3b021a66
m7_v1_development_m7c2_seed710200,m7v1d-m7c2-710200,M7C2,710200,3,v2_corridor_edges,high,34871,31310,0.8978807605173353,95;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;65;75;65;65;65;75;75,48,0.125,0,0,0,0,,,0,0,,19200,0.8229340277777778,48.97715340382844,0.8229340277777778,48.97715340382844,0.9979643391784799,43185a568758b6dba060a3addf7347f95ae4346ccb20f06f2a8f2c998a56d522
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,state_only_risk_roi,severe,31466,31417,0.9984427636178732,5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;35;5;5;5,48,0.020833333333333332,1,1,21,20,1.0,0.9523809523809523,21,0,0.0,2400,122.63319444444444,27.24472319618736,217.3840972222222,24.758525908566064,0.7531710684879291,c0c442077b01e25a1c736560f2d29dc14af9d7691706401ae68c43be776f1836
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,command_conditioned_risk_roi,severe,31466,31426,0.9987287866268353,5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;35;5;5;5,48,0.020833333333333332,1,1,21,20,1.0,0.9523809523809523,21,0,0.0,2400,122.63319444444444,27.24472319618736,217.3840972222222,24.758525908566064,0.7531710684879291,f3e368a14e5a97e53d99ae9aba371f635b1f74707aa271ec6cbe643efcbc1b98
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_global_only,severe,31466,31420,0.9985381046208606,15;5;15;15;15;15;25;15;5;5;15;5;15;5;5;5;5;5;5;5;5;5;5;15;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;15;5;15;5;15;5,48,0.2708333333333333,1,1,21,15,1.0,0.7142857142857143,21,0,0.0,2400,113.79569444444445,27.569545303940345,195.1107986111111,25.227990543261086,0.7441294783765809,4b6066c5f86d7f2a169edada37e15976f330cb800178a0a28492b3a1b1f9050e
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_visible_edges,severe,31466,31421,0.9985698849551897,15;5;15;15;15;15;15;15;5;5;15;5;15;5;5;5;5;5;5;5;5;5;5;15;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;15;5;15;5;15;5,48,0.2708333333333333,1,1,21,15,1.0,0.7142857142857143,21,0,0.0,2400,113.79569444444445,27.569545303940345,195.5157638888889,25.218985817756327,0.7431382090090871,1503758a0d00fd6ae3a0db3b1c58c1f608762fa57cceb3a083b5654d17e1c276
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_corridor_edges,severe,31466,31420,0.9985381046208606,15;5;15;15;15;15;25;15;5;5;5;5;15;5;5;5;5;5;5;5;5;5;5;15;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;15;5;15;5;15;5,48,0.25,1,1,21,15,1.0,0.7142857142857143,21,0,0.0,2400,113.79569444444445,27.569545303940345,197.45322916666666,25.176161202488956,0.7426870658809462,b8e3c72092e275b16056f08951cc2d2719854e3461ce5ee9e902a1af81675227
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,state_only_risk_roi,low,32374,32252,0.9962315438314697,25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;55;25;25;25,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,17.48472222222222,35.70421623754494,39.31407986111111,32.185322453300415,0.8943319658796701,762b05d9c05b7d6c08aea2e29ee381c15c337028c1a235c4b2a961a708e9ee47
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,command_conditioned_risk_roi,low,32374,32261,0.9965095446963613,25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;55;25;25;25,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,17.48472222222222,35.70421623754494,39.31407986111111,32.185322453300415,0.8943319658796701,434ce95abf5f3cd62a7069ebf3f9628be9dda08dff9e4691b78ab494c2a2a4c8
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_global_only,low,32374,32256,0.9963550997714216,25;25;35;35;35;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;35;25;25;25;35;25;25;25;25;35;25;25;25;25;25;25;25;25;25;25;25;25;25;25;35,48,0.14583333333333334,1,1,21,21,1.0,1.0,21,0,0.0,2400,17.162222222222223,35.78506839804882,38.11213541666667,32.32017077965767,0.8953483023518972,ab84b187dd8b769740a1117ecb75bb2218e9e28445e0df22525ffefb08e6c404
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_visible_edges,low,32374,32256,0.9963550997714216,25;35;25;35;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;35;25;25;25;25;25;25;25;25;35;25;25;25;25;25;25;25;25;35;25;25;25;25;25;25,48,0.10416666666666667,1,1,21,21,1.0,1.0,21,7,0.3333333333333333,2400,17.086111111111112,35.8043713461145,38.72682291666667,32.25068491208357,0.8931737926223624,36cc6a955646d0eadbf05084ca16788277012a0db7c4148d19d6e465a38cd5f3
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_corridor_edges,low,32374,32256,0.9963550997714216,25;25;35;35;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;35;25;25;25;35;25;25;25;25;35;25;25;25;25;25;25;25;25;25;25;25;25;25;25;35,48,0.125,1,1,21,21,1.0,1.0,21,0,0.0,2400,17.162222222222223,35.78506839804882,38.22321180555556,32.307531838834976,0.8951891129457298,bcc2b42aec1e7cf07d9f109061d7a021ae51fd6b25d9ee55a757fd7ef6890564
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,state_only_risk_roi,medium,33509,32905,0.9819749917932495,45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;75;45;45;45,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,7.678333333333334,39.278133989988746,24.510086805555556,34.23735511504571,0.924158705229546,0e004ca161622c6dddbdb526b80e01dfd1c0cc338a91e696209eb3ac2145160c
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,command_conditioned_risk_roi,medium,33509,32914,0.9822435763526217,45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;75;45;45;45,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,7.678333333333334,39.278133989988746,24.510086805555556,34.23735511504571,0.924158705229546,84accbdf8373374635520a12ce682eab6085b283c8d74c236ac82eb7018563fb
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_global_only,medium,33509,32909,0.982094362708526,45;45;45;45;45;45;45;55;45;45;55;55;55;45;55;45;45;45;45;45;45;45;45;55;45;45;45;45;45;55;55;45;45;45;45;45;45;55;45;45;45;45;45;45;45;45;45;45,48,0.1875,1,1,21,21,1.0,1.0,21,0,0.0,2400,7.678333333333334,39.278133989988746,23.651649305555555,34.39218929987452,0.9250816220063142,625dcd7f212e9c1e9530417e91d2459b6f172d7a3147ac883fbade03b27c8d43
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_visible_edges,medium,33509,32909,0.982094362708526,45;45;45;45;45;45;45;45;45;45;45;55;45;45;55;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;65;45;45;45;45;45;45;45;55;55;45;45;45;55;45;45;45,48,0.125,1,1,21,21,1.0,1.0,21,0,0.0,2400,7.6675,39.28426576213387,24.2396875,34.28553344296947,0.9244837834342512,8fc5cd0ddc1c153f86f21d0f047a828f8776a4e742f23a2dd3ed607a49b4f370
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_corridor_edges,medium,33509,32909,0.982094362708526,45;45;45;45;45;45;45;45;45;45;45;55;55;45;55;45;45;45;45;45;45;45;45;55;45;45;45;45;45;55;55;45;45;45;45;45;45;45;45;45;45;45;45;45;55;45;45;45,48,0.14583333333333334,1,1,21,21,1.0,1.0,21,0,0.0,2400,7.678333333333334,39.278133989988746,23.745677083333334,34.37495803316978,0.9246731601085738,a96a4b435525a75d77fad8f72dd502103195a46c7a823b21fa19edf466776e3c
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,state_only_risk_roi,high,34871,33640,0.9646984600384273,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,6.920694444444444,39.729306857379896,16.73967013888889,35.893334650524736,0.9425211506107777,ae5e4799cb63d55b80a2682a9af47d65e9737ebc63618975c1f6105b19ff8fec
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,command_conditioned_risk_roi,high,34871,33649,0.9649565541567492,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;95;65;65;65,48,0.020833333333333332,1,1,21,21,1.0,1.0,21,0,0.0,2400,6.920694444444444,39.729306857379896,16.73967013888889,35.893334650524736,0.9425211506107777,7ac8977255a86c96eeb98bdbe9ec0d1f82b547e4955f56bb2ddb784fa4615ecc
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_global_only,high,34871,33644,0.9648131685354593,75;65;65;75;75;65;75;65;75;65;65;65;65;65;65;65;75;65;65;65;65;65;75;65;75;75;65;65;65;65;75;75;75;65;65;65;65;65;65;65;65;75;65;65;65;65;65;65,48,0.2708333333333333,1,1,21,21,1.0,1.0,21,3,0.14285714285714285,2400,5.1322222222222225,41.02774908060688,14.959340277777779,36.3816791974845,0.9444369771768054,51daae670c86ead2667bfabc1db601a80086e586c0e5ab7bba2c61bf0a2406db
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_visible_edges,high,34871,33644,0.9648131685354593,75;75;65;65;65;65;65;65;65;75;65;65;65;65;75;75;65;65;65;65;65;65;65;65;75;65;65;65;65;65;75;75;65;65;65;65;65;65;65;75;65;65;65;65;65;65;65;65,48,0.1875,1,1,21,21,1.0,1.0,21,8,0.38095238095238093,2400,4.789305555555556,41.32807815147402,15.59609375,36.20064523747621,0.9413727292247868,07ed58fbb0be66ba3f96b7c90197b34634a1c9ab1874b25b8ebf7431bcfb8ba0
m7_v1_development_m7c2_seed710201,m7v1d-m7c2-710201,M7C2,710201,0,v2_corridor_edges,high,34871,33644,0.9648131685354593,75;65;65;75;65;65;65;65;75;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;75;75;65;65;65;65;75;75;75;65;65;65;65;65;65;65;65;75;65;75;75;65;65;65,48,0.22916666666666666,1,1,21,21,1.0,1.0,21,3,0.14285714285714285,2400,5.324166666666667,40.86828718783395,15.18170138888889,36.317599158960256,0.9441678771007872,4fd81f2ab62f575c854f4d9bd5c9b59836997711f8cd7699380ea74dc55c75fa
